baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	EhMyb10_1	EhMyb10_2	EhMyb10_3	pEhEx_1	pEhEx_2	pEhEx_3	EhMyb10_1.1	EhMyb10_2.1	EhMyb10_3.1	pEhEx_1.1	pEhEx_2.1	pEhEx_3.1	Certeza	DE
EHI_060340A	54.5927817511961	0.0420071262697768	0.695489571172143	0.0603993618466199	0.951837566903867	0.990931467229655	143	60	2	77	71	49	128.201430644889	53.9945675562139	6.27171448657247	45.5176654205133	66.6701155713722	26.9011968276153	0.91	DOWN_pEhEx_UP_EhMyb10
EHI_085060A	86.4344651282245	-0.0279878074361528	0.441050765745252	-0.0634571110852995	0.949402510771825	0.990931467229655	156	109	6	196	135	35	139.856106158061	98.0901310604553	18.8151434597174	115.863148343125	126.767121156834	19.2151405911538	0.91	UP_pEhEx_DOWN_EhMyb10
EHI_095030A	142.041076229171	-0.0372931515978334	0.585007657048967	-0.063748142692621	0.949170770349897	0.990931467229655	232	239	12	251	128	224	207.991132235065	215.078360765585	37.6302869194348	148.375766500634	120.194011170925	122.976899783384	0.91	UP_pEhEx_DOWN_EhMyb10
EHI_100340A	50.9794485927143	0.0346350491713568	0.572299244399852	0.0605191244096036	0.95174218468962	0.990931467229655	13	19	51	37	22	136	11.6546755131718	17.0982797261344	159.928719407598	21.8721249423246	20.6583456700027	74.6645462970547	0.91	DOWN_pEhEx_UP_EhMyb10
EHI_116360A	107822.243224325	-0.0282761778649765	0.446364283864708	-0.0633477607575496	0.949489584521484	0.990931467229655	232437	126620	6553	242646	138762	55223	208382.908635008	113946.535732797	20549.2725152547	143437.395371765	130299.698266405	30317.6488247225	0.91	UP_pEhEx_DOWN_EhMyb10
EHI_124550A	203.491421970255	-0.0372186443878406	0.600923760125969	-0.0619357177357052	0.950614023446795	0.990931467229655	274	370	18	660	119	153	245.64469927762	332.966499929986	56.4454303791522	390.151417890114	111.742869760469	83.9976145841866	0.91	UP_pEhEx_DOWN_EhMyb10
EHI_126930A	59.1591840810427	-0.0275791175950417	0.433024635102804	-0.0636894886788465	0.949217474573991	0.990931467229655	39	43	35	77	43	156	34.9640265395153	38.69610674862	109.755003515018	45.5176654205133	40.3776756277325	85.6446266348569	0.91	UP_pEhEx_DOWN_EhMyb10
EHI_135120A	63.0600765731983	0.038048902232017	0.610000710375267	0.0623751769216952	0.950264062405503	0.990931467229655	103	125	3	116	62	68	92.3408906043608	112.488682408779	9.4075717298587	68.5720673867473	58.2189741609166	37.3322731485274	0.91	DOWN_pEhEx_UP_EhMyb10
EHI_137000A	126.631737702055	0.0272878327546477	0.449450261540284	0.0607137988108656	0.951587142093328	0.990931467229655	190	114	33	289	148	134	170.33756519251	102.589678356806	103.483289028446	170.839029954914	138.974325416382	73.5665382632745	0.91	DOWN_pEhEx_UP_EhMyb10
EHI_141870A	24.1774235247576	-0.0319337059398775	0.509703446649801	-0.0626515401254839	0.95004398691183	0.990931467229655	24	28	8	46	21	48	21.5163240243171	25.1974648595665	25.0868579462899	27.192371549917	19.7193299577298	26.3521928107252	0.91	UP_pEhEx_DOWN_EhMyb10
EHI_151260A	79.6081090954249	-0.035531115218481	0.575762225664483	-0.0617114385673266	0.950792630673581	0.990931467229655	181	61	7	167	122	46	162.268943683391	54.8944770154842	21.9510007030036	98.720131496438	114.559916897287	25.254184776945	0.91	UP_pEhEx_DOWN_EhMyb10
EHI_161970A	123.299770581953	-0.0287354450707199	0.477861633668334	-0.0601334006459789	0.952049388218117	0.990931467229655	250	136	7	261	206	43	224.128375253303	122.387686460752	21.9510007030036	154.287151620181	193.437236728207	23.6071727262747	0.91	UP_pEhEx_DOWN_EhMyb10
EHI_201510A	70.2542679659452	-0.028288083530991	0.470691678751855	-0.0600989667078951	0.952076812925044	0.990931467229655	97	97	7	186	110	22	86.9618095982815	87.2912175492125	21.9510007030036	109.951763223578	103.291728350013	12.0780883715824	0.91	UP_pEhEx_DOWN_EhMyb10
EHI_035170A	43.7134601407899	-0.0396430921307286	0.692318557010434	-0.0572613455602218	0.954337011579801	0.991100279584214	36	14	33	52	50	66	32.2744860364756	12.5987324297832	103.483289028446	30.7392026216454	46.9507856136424	36.2342651147471	0.89	UP_pEhEx_DOWN_EhMyb10
EHI_040660A	10899.3446688389	-0.0206760144019879	0.357207653740968	-0.0578823387053774	0.953842351204634	0.991100279584214	12815	9462	3936	15055	11320	24627	11488.8205154843	8514.94330361494	12342.7341095746	8899.59029747828	10629.6578629286	13520.3219239527	0.89	UP_pEhEx_DOWN_EhMyb10
EHI_086130A	92.4708117270893	-0.0301367435570435	0.527173706981536	-0.0571666286803242	0.954412461124984	0.991100279584214	181	81	15	160	106	143	162.268943683391	72.8926662008888	47.0378586492935	94.5821619127549	99.5356655009219	78.5075744152855	0.89	UP_pEhEx_DOWN_EhMyb10
EHI_140240A	434.992048251424	-0.0309920502819813	0.533983806022505	-0.0580393074329957	0.95371731847799	0.991100279584214	375	167	292	410	416	1047	336.192562879954	150.284879698129	915.67031503958	242.366789901435	390.630536305505	574.807205683943	0.89	UP_pEhEx_DOWN_EhMyb10
EHI_146820A	43.7134601407899	-0.0396430921307286	0.692318557010434	-0.0572613455602218	0.954337011579801	0.991100279584214	36	14	33	52	50	66	32.2744860364756	12.5987324297832	103.483289028446	30.7392026216454	46.9507856136424	36.2342651147471	0.89	UP_pEhEx_DOWN_EhMyb10
EHI_156690A	27366.7945244336	-0.036139642459096	0.618615379463703	-0.0584202133649289	0.953413914330863	0.991100279584214	43112	58581	1374	46465	27579	27613	38650.4900556816	52717.5960335095	4308.66785227528	27467.250957976	25897.1143287729	15159.6479183866	0.89	UP_pEhEx_DOWN_EhMyb10
EHI_183000A	64.491817619283	0.0364047576179163	0.637258311226174	0.0571271601744486	0.954443901056767	0.991100279584214	86	121	7	172	35	81	77.1001610871362	108.889044571698	21.9510007030036	101.675824056212	32.8655499295497	44.4693253680988	0.89	DOWN_pEhEx_UP_EhMyb10
EHI_184000A	43.7134601407899	-0.0396430921307286	0.692318557010434	-0.0572613455602218	0.954337011579801	0.991100279584214	36	14	33	52	50	66	32.2744860364756	12.5987324297832	103.483289028446	30.7392026216454	46.9507856136424	36.2342651147471	0.89	UP_pEhEx_DOWN_EhMyb10
EHI_002130A	107.539375951815	-0.0254337339407318	0.466626793220004	-0.0545055155646419	0.956532414338917	0.991470638714776	193	144	11	227	118	115	173.02710569555	129.586962134913	34.4944296761486	134.188442213721	110.803854048196	63.1354619423625	0.85	UP_pEhEx_DOWN_EhMyb10
EHI_114390A	56.5751428488855	-0.0323659124244603	0.592065375157236	-0.0546661125316859	0.956404467256872	0.991470638714776	72	110	5	96	57	91	64.5489720729512	98.9900405197255	15.6792862164312	56.749297147653	53.5238955995523	49.9593655369999	0.85	UP_pEhEx_DOWN_EhMyb10
EHI_121770A	236.411304893401	-0.0278691630161971	0.51365289279666	-0.0542568014451535	0.956730566279275	0.991470638714776	381	426	17	402	289	239	341.571643886034	383.361429649119	53.309573135866	237.637681805797	271.375540846853	131.211960036736	0.85	UP_pEhEx_DOWN_EhMyb10
EHI_129770A	74.8217317074281	-0.0262608688371227	0.481915051865396	-0.0544927342183486	0.956542597244155	0.991470638714776	101	94	15	103	79	167	90.5478636023344	84.5914891714018	47.0378586492935	60.887266731336	74.182241269555	91.6836708206481	0.85	UP_pEhEx_DOWN_EhMyb10
EHI_153240A	37.2046665787028	0.0291404441569978	0.524815984136771	0.0555250698107618	0.955720157933844	0.991470638714776	41	30	16	65	48	47	36.7570535415417	26.997283778107	50.1737158925797	38.4240032770567	45.0727541890967	25.8031887938351	0.85	DOWN_pEhEx_UP_EhMyb10
EHI_177490A	54.5070215546442	0.0268640255548155	0.477088450727622	0.0563082705394446	0.955096230352259	0.991470638714776	90	88	4	125	62	41	80.686215091189	79.1920324157804	12.5434289731449	73.8923139943398	58.2189741609166	22.5091646924944	0.85	DOWN_pEhEx_UP_EhMyb10
EHI_189950A	28.58614366936	0.0409847403861948	0.743882958137941	0.0550956839887637	0.956062234601896	0.991470638714776	27	6	22	29	29	52	24.2058645273567	5.39945675562139	68.9888593522971	17.1430168466868	27.2314556559126	28.5482088782856	0.85	DOWN_pEhEx_UP_EhMyb10
EHI_103830A	44.0371184769618	-0.0251426090203416	0.472398684387638	-0.0532232833225045	0.957554004495597	0.9920380870545	59	61	6	98	72	22	52.8942965597795	54.8944770154842	18.8151434597174	57.9315741715624	67.6091312836451	12.0780883715824	0.8	UP_pEhEx_DOWN_EhMyb10
EHI_110020A	58.4514728191568	0.0241041286711095	0.460477080282386	0.0523459900682303	0.958253008748412	0.99219056131854	58	34	31	66	51	153	51.9977830587663	30.5969216151879	97.2115745418732	39.0151417890114	47.8898013259153	83.9976145841866	0.78	DOWN_pEhEx_UP_EhMyb10
EHI_158050A	676.175881047901	0.0289885320214134	0.552167282463977	0.0524995466809545	0.958130656534501	0.99219056131854	1166	1210	52	1028	758	802	1045.3347421814	1088.89044571698	163.064576650884	607.69039028945	711.773909902819	440.301221545867	0.78	DOWN_pEhEx_UP_EhMyb10
EHI_001850A	181.033746582755	0.0216148138764429	0.435525454402114	0.0496292780547479	0.960417814860321	0.992919886834628	216	143	65	235	131	543	193.646916218854	128.687052675643	203.830720813605	138.917550309359	123.011058307743	298.109181171329	0.71	DOWN_pEhEx_UP_EhMyb10
EHI_008660A	75.2648816492862	0.0227580124395294	0.520534914604194	0.0437204341169588	0.965127250719542	0.992919886834628	129	83	13	105	81	150	115.650241630704	74.6924851194293	40.766144162721	62.0695437552454	76.0602726941007	82.3506025335163	0.71	DOWN_pEhEx_UP_EhMyb10
EHI_040800A	34692.9841324478	0.0225885592572224	0.521016490515705	0.0433547875516649	0.965418718094494	0.992919886834628	49675	56674	4804	48897	35130	64963	44534.3081628313	51001.4686946811	15064.6581967471	28904.8998190499	32987.6219721451	35664.9479492321	0.71	DOWN_pEhEx_UP_EhMyb10
EHI_047800A	275.127803255739	0.0238478295817855	0.561727941403338	0.0424544122234825	0.966136452734806	0.992919886834628	139	233	105	212	97	1404	124.615376640836	209.678904009964	329.265010545054	125.3213645344	91.0845240904663	770.801639713712	0.71	DOWN_pEhEx_UP_EhMyb10
EHI_064670A	76.7496815078197	-0.0299622927921364	0.664637428586467	-0.0450806582708702	0.964043018210901	0.992919886834628	16	57	62	51	65	199	14.3442160162114	51.2948391784032	194.423149083746	30.1480641096906	61.0360212977351	109.251799361132	0.71	UP_pEhEx_DOWN_EhMyb10
EHI_078210A	38.1197358387517	0.0287227567770404	0.654553591323952	0.0438814440219379	0.964998906576978	0.992919886834628	10	11	41	33	12	92	8.96513501013212	9.89900405197255	128.570146974736	19.5075708945057	11.2681885472742	50.50836955389	0.71	DOWN_pEhEx_UP_EhMyb10
EHI_078710A	992.057325475092	0.0225569852796927	0.441583113435926	0.0510820830628654	0.959260112996192	0.992919886834628	1154	1463	215	1559	895	2122	1034.57658016925	1316.56753891235	674.20930730654	921.584940137406	840.419062484199	1164.98652384081	0.71	DOWN_pEhEx_UP_EhMyb10
EHI_099760A	94.2596000358564	0.0240609493823406	0.528891018583838	0.0454932085002433	0.96371418812746	0.992919886834628	182	68	20	180	109	127	163.165457184405	61.1938432303758	62.7171448657247	106.404932151849	102.35271263774	69.7235101450438	0.71	DOWN_pEhEx_UP_EhMyb10
EHI_102280A	181.033746582755	0.0216148138764429	0.435525454402114	0.0496292780547479	0.960417814860321	0.992919886834628	216	143	65	235	131	543	193.646916218854	128.687052675643	203.830720813605	138.917550309359	123.011058307743	298.109181171329	0.71	DOWN_pEhEx_UP_EhMyb10
EHI_105770A	112.472933136137	-0.026398510623021	0.539661714310469	-0.0489167749406694	0.960985620396066	0.992919886834628	138	147	22	140	95	324	123.718863139823	132.286690512724	68.9888593522971	82.7593916736606	89.2064926659206	177.877301472395	0.71	UP_pEhEx_DOWN_EhMyb10
EHI_110520A	1666.8778606806	-0.0218581885333751	0.435016396943036	-0.0502468152625461	0.959925705460328	0.992919886834628	1549	2098	537	1918	2275	3225	1388.69941306946	1888.01004554895	1683.95533964471	1133.80366592915	2136.26074542073	1770.5379544706	0.71	UP_pEhEx_DOWN_EhMyb10
EHI_112890A	25.3934127045773	0.0213446456676317	0.49977328089461	0.0427086570723111	0.965933778522256	0.992919886834628	35	26	7	45	30	38	31.3779725354624	23.397645941026	21.9510007030036	26.6012330379623	28.1704713681854	20.8621526418241	0.71	DOWN_pEhEx_UP_EhMyb10
EHI_121780A	273.758982471733	0.0193038039243786	0.453287923809587	0.0425861861973795	0.966031407318316	0.992919886834628	501	243	52	506	364	311	449.153264007619	218.677998602666	163.064576650884	299.116087049087	341.801719267317	170.740249252824	0.71	DOWN_pEhEx_UP_EhMyb10
EHI_127200A	8831.26233644415	0.0202208208732642	0.419948517151469	0.0481507138313595	0.961596129255074	0.992919886834628	12121	9440	2302	11282	9285	20071	10866.6401457811	8495.14529551099	7218.74337404491	6669.22469187313	8718.76088845339	11019.0596230014	0.71	DOWN_pEhEx_UP_EhMyb10
EHI_133900A	783.061263831225	0.0220006807131573	0.44827826891941	0.0490781780838735	0.960856993813193	0.992919886834628	1135	996	74	1672	1523	244	1017.54282365	896.309821433151	232.053436003181	988.383591988289	1430.12092979155	133.956980121186	0.71	DOWN_pEhEx_UP_EhMyb10
EHI_137720A	3919.82830469517	0.0306585056909351	0.645907584118185	0.0474657775272776	0.962142005155258	0.992919886834628	474	661	5209	1266	1121	7948	424.947399480262	594.840152577623	16334.680380278	748.381356134673	1052.63661345786	4363.48392624258	0.71	DOWN_pEhEx_UP_EhMyb10
EHI_138480A	201.869577093721	-0.0237441203185239	0.514176886075537	-0.0461788947763701	0.963167664054661	0.992919886834628	216	324	39	238	237	438	193.646916218854	291.570664803555	122.298432488163	140.690965845223	222.546723808665	240.463759397867	0.71	UP_pEhEx_DOWN_EhMyb10
EHI_151580A	67.4067766256136	0.0239642687881299	0.500577477423555	0.0478732461385851	0.961817261424181	0.992919886834628	100	104	9	127	63	107	89.6513501013212	93.5905837641041	28.2227151895761	75.0745910182492	59.1579898731894	58.7434298072416	0.71	DOWN_pEhEx_UP_EhMyb10
EHI_153480A	98.8248926278581	0.0180780665505451	0.416808851279616	0.043372559136028	0.96540455174723	0.992919886834628	71	100	44	130	66	296	63.652458571938	89.9909459270232	137.977718704594	76.8480065541134	61.975037010008	162.505188999472	0.71	DOWN_pEhEx_UP_EhMyb10
EHI_157120A	188.004865790751	0.0251042003584015	0.562411379689622	0.0446367219174258	0.964396871960903	0.992919886834628	269	110	71	164	228	463	241.162131772554	98.9900405197255	222.645864273323	96.9467159605738	214.095582398209	254.18885982012	0.71	DOWN_pEhEx_UP_EhMyb10
EHI_159690A	167.649268817756	-0.0362291249371671	0.745752816794022	-0.0485806075703682	0.961253524631731	0.992919886834628	34	36	217	118	72	228	30.4814590344492	32.3967405337284	680.481021793113	69.7543444106568	67.6091312836451	125.172915850945	0.71	UP_pEhEx_DOWN_EhMyb10
EHI_169670A	101.885699750602	0.0208143780158725	0.485043416827231	0.0429124018464649	0.965771362614291	0.992919886834628	32	45	84	47	55	363	28.6884320324228	40.4959256671604	263.412008436044	27.7835100618718	51.6458641750066	199.288458131109	0.71	DOWN_pEhEx_UP_EhMyb10
EHI_179960A	53.7288838763394	-0.0204702288459091	0.476659517177593	-0.0429451801720395	0.965745233382017	0.992919886834628	77	52	14	72	70	99	69.0315395780173	46.7952918820521	43.9020014060073	42.5619728607397	65.7310998590994	54.3513976721207	0.71	UP_pEhEx_DOWN_EhMyb10
EHI_182670A	5869.54957799899	-0.0254444355993343	0.580107150863221	-0.0438616134303327	0.965014713880283	0.992919886834628	11544	8630	473	7878	7137	7759	10349.3518556965	7766.2186335021	1483.26047607439	4656.98919717927	6701.75513849132	4259.72216705035	0.71	UP_pEhEx_DOWN_EhMyb10
EHI_191750A	11822.2611398364	0.021725603181575	0.4292681925489	0.0506107919447121	0.959635663119455	0.992919886834628	15581	15866	2521	17126	11742	24830	13968.5768592868	14277.9634807815	7905.49611032459	10123.8381557365	11025.9224935078	13631.7697393814	0.71	DOWN_pEhEx_UP_EhMyb10
EHI_197390A	30.0304507065043	-0.0331543136283531	0.727471957805853	-0.0455746964162724	0.963649237544646	0.992919886834628	14	30	9	27	8	162	12.551189014185	26.997283778107	28.2227151895761	15.9607398227774	7.51212569818278	88.9386507361975	0.71	UP_pEhEx_DOWN_EhMyb10
EHI_150400A	24.5559763598952	0.0202951305496898	0.49534269557753	0.0409718983057322	0.967318298946713	0.993850458003537	28	26	8	39	23	53	25.1023780283699	23.397645941026	25.0868579462899	23.054401966234	21.5973613822755	29.0972128951757	0.61	DOWN_pEhEx_UP_EhMyb10
EHI_133330A	47.3673759460518	-0.0187895088318192	0.464878270885022	-0.0404181266550666	0.967759779075862	0.994020041575778	77	73	3	113	64	24	69.0315395780173	65.6933905267269	9.4075717298587	66.7986518508832	60.0970055854623	13.1760964053626	0.6	UP_pEhEx_DOWN_EhMyb10
EHI_177580A	20.9815808062175	0.0247695193902424	0.622238671218892	0.0398071038267708	0.968246912687273	0.994236407202579	6	7	17	7	9	88	5.37908100607927	6.29936621489162	53.309573135866	4.13796958368303	8.45114141045563	48.3123534863295	0.58	DOWN_pEhEx_UP_EhMyb10
EHI_023110A	15592.7423887188	0.0205284573119382	0.59531385528459	0.0344834193420957	0.972491663933467	0.994922080909588	24656	33329	869	25122	16478	15319	22104.4368809817	29993.0823680176	2725.05994441574	14850.5816973264	15473.100906832	8410.19253473957	0.51	DOWN_pEhEx_UP_EhMyb10
EHI_023220A	513.155641873601	0.0283058858846837	0.749746275505586	0.0377539533165348	0.969883858105004	0.994922080909588	754	92	262	497	537	1276	675.971179763962	82.7916702528614	821.594597740993	293.795840441495	504.251437490519	700.529125551778	0.51	DOWN_pEhEx_UP_EhMyb10
EHI_038560A	71.1495459915542	-0.0220557055506051	0.622664203083737	-0.035421508802617	0.971743633927941	0.994922080909588	45	23	61	68	63	137	40.3431075455945	20.6979175632153	191.28729184046	40.1974188129208	59.1579898731894	75.2135503139448	0.51	UP_pEhEx_DOWN_EhMyb10
EHI_044540A	21.673170058292	-0.0232837968302831	0.62412066069826	-0.0373065631319325	0.970240572514757	0.994922080909588	37	39	0	51	29	8	33.1709995374888	35.0964689115391	0	30.1480641096906	27.2314556559126	4.39203213512087	0.51	UP_pEhEx_DOWN_EhMyb10
EHI_118460A	109.47864387016	0.0222213858543752	0.642786168592878	0.0345704169444405	0.972422291251944	0.994922080909588	70	18	99	91	58	290	62.7559450709248	16.1983702668642	310.449867085337	53.7936045878794	54.4629113118252	159.211164898131	0.51	DOWN_pEhEx_UP_EhMyb10
EHI_119580A	19.8415059202301	0.0210578444103107	0.568874305420112	0.0370166910505116	0.970471697327085	0.994922080909588	34	19	4	39	23	26	30.4814590344492	17.0982797261344	12.5434289731449	23.054401966234	21.5973613822755	14.2741044391428	0.51	DOWN_pEhEx_UP_EhMyb10
EHI_125710A	21.7778384081736	0.0234897836433836	0.619954942827333	0.0378895013503035	0.969775783748614	0.994922080909588	8	10	13	8	8	112	7.17210800810569	8.99909459270232	40.766144162721	4.72910809563775	7.51212569818278	61.4884498916921	0.51	DOWN_pEhEx_UP_EhMyb10
EHI_130700A	29792.9154051888	-0.0176055898296942	0.481367324107411	-0.0365741273825345	0.970824573081566	0.994922080909588	49397	40494	4174	40311	38176	46020	44285.0774095496	36440.9336436888	13089.0681334767	23829.3845554067	35847.8638317282	25265.1648572828	0.51	UP_pEhEx_DOWN_EhMyb10
EHI_134740A	672.948311110655	0.0344577337223068	0.897773610428356	0.0383813172074259	0.969383656714126	0.994922080909588	21	22	1119	34	76	726	18.8267835212774	19.7980081039451	3509.02425523729	20.0987094064604	71.3651941327364	398.576916262219	0.51	DOWN_pEhEx_UP_EhMyb10
EHI_134760A	53.1786693210243	0.0168207124776789	0.483160499309077	0.0348139231202316	0.972228118317558	0.994922080909588	22	28	42	52	26	159	19.7232970222907	25.1974648595665	131.706004218022	30.7392026216454	24.414408519094	87.2916386855272	0.51	DOWN_pEhEx_UP_EhMyb10
